name,pm_2.5,temp_f,model,hidden,flagged,downgraded,age,is_owner,1week_avg,fips_id,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,Pct_AO0,Pct_AO1,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,Low_transit_flag_dist,Low_transit_flag_freq,Pct_Water,Pct_Land,Pct_Unpr,Log_Acres,log_TotPop,Pct_HH_occupied,log_D2A_JPHH,log_D2A_WRKEMP,Pct_Workers,pct_E5_Ret,pct_E5_Off,pct_E5_Ind,pct_E5_Svc,pct_E5_Ent,pct_E8_Ret,pct_E8_off,pct_E8_Ind,pct_E8_Svc,pct_E8_Ent,pct_E8_Ed,pct_E8_Hlth,pct_E8_Pub,log_D3AAO,log_D3AMM,log_D3APO,log_D3B,log_D3BAO,log_D3BMM3,log_D3BMM4,log_D3BPO3,log_D3BPO4,log_D4A,log_D4C,log_D4D,log_D4E,log_D5AE,log_D5BR,log_D5BE,log_D5CR,pow_D5CRI,pow_D5CE,pow_D5CEI,pow_D5DR,pow_D5DRI,pow_D5DE,pow_D5DEI,pow_D2A_Ranked,log_1week_avg
1909 pelham,0.83,117.0,PMS5003+PMS5003+BME280,False,False,False,0,False,8.85,60372671001,6,37,267100,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,54.0558431,0.0,54.0558431,54.0558431,3035,1360.0,1312.0,0.666,0.09222561,0.443597561,0.464176829,975,198,184,593,0.203076923,1120,5,147,98,845,25,5,147,98,229,25,6,610,0,167,306,647,0.149107143,25.1591673,56.14564173,20.71931425,0.092496939,2.719409995,1.812939996,15.63198262,0.462484693,0.092496939,2.719409995,1.812939996,4.236359788,0.462484693,0.110996326,11.28462651,0.0,45.87848154,0.853658537,0.497864089,0.497864089,0.653794177,0.611810767,0.591060772,0.471876944,0.509393482,0.615768513,0.539109507,0.930787589,0.870535714,0.878565965,43.25052866,0.0,10.13918197,33.11134669,311.80792,0.0,23.67921628,23.67921628,71.03764884,224.9525547,364.78,0.0,0.0,2.33,27.58628697,0.00076771,413794,296541,345133,189688,0.000166768,0.604554533,0.000135856,0.576711468,0.000187369,0.289126095,0.000140532,0.18931146,13,12,20,17,16.5,2190.769108,218760.2023,False,False,0.0,1.0,1.0,4.008347999225432,8.01829613851552,0.9647058823529412,0.6171612738057075,0.6262248679143533,0.3212520593080725,0.004464285714285714,0.13125,0.0875,0.7544642857142857,0.022321428571428572,0.004464285714285714,0.13125,0.0875,0.2044642857142857,0.022321428571428572,0.005357142857142857,0.5446428571428571,0.0,3.789867318501216,0.0,2.410468800025514,3.5296300764486284,5.745589328043713,0.0,3.2059614432655548,3.2059614432655548,4.277188882906755,5.420325042277106,1.2029723039923526,3.3529271262667315,0.0007674154614151212,12.599944140001961,12.751688026400592,12.153141167947688,0.00016675409576292108,0.9509190508177827,0.41049501016429696,0.9464460406573996,0.42390620521373656,0.8833010141316247,0.411886466765275,0.8466768599685528,1.2923922207808318,2.2874714551839976
205 N Ventura Rd,9.78,84.0,PMS5003+PMS5003+BME280,False,False,False,0,False,7.84,61110044001,6,111,4400,1,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,95.2202321,0.0,95.2202321,91.76777652,2156,677.0,677.0,0.628,0.125553914,0.463810931,0.410635155,886,210,339,337,0.237020316,744,20,8,37,614,65,20,8,37,136,65,355,123,0,184,204,356,0.247311828,7.377317242,23.49408563,8.107421017,0.217941425,0.08717657,0.403191637,6.690801753,0.708309632,0.217941425,0.08717657,0.403191637,1.482001691,0.708309632,3.868460297,1.340339765,0.0,15.48473826,1.098966027,0.414216885,0.414216885,0.755131937,0.70664112,0.581037688,0.523363976,0.573283665,0.513218221,0.513103448,0.912883436,1.190860215,0.826248077,28.86685907,0.214904172,6.452022631,22.19993226,159.1191249,0.0,26.88504264,13.44252132,120.9826919,47.04882462,304.43,0.0,0.0,4.67,31.38828728,0.002166048,26276,35514,21769,37473,0.00205395,0.483156811,0.002461076,0.603302416,0.004022432,0.224341732,0.006877015,0.718341448,13,16,18,18,16.83333333,2706.322635,385351.3942,False,False,0.0,1.0,0.9637424158305532,4.5666396484488185,7.676473646389156,1.0,0.7414448553811662,0.7842942589431763,0.4109461966604824,0.026881720430107527,0.010752688172043012,0.04973118279569892,0.8252688172043011,0.08736559139784947,0.026881720430107527,0.010752688172043012,0.04973118279569892,0.1827956989247312,0.08736559139784947,0.4771505376344086,0.16532258064516128,0.0,3.396749473367918,0.1946652029001551,2.0084854896375757,3.1441493588404152,5.075918068833396,0.0,3.328090438977877,2.670176724870913,4.803879164996672,3.8722176735146143,1.7351891177396608,3.477796853736364,0.002163705500065836,10.47771042143191,9.988288154228593,10.531402638158458,0.0020518435285968827,0.9298412542529063,0.5484190126251871,0.9507219183815453,0.5760349987490573,0.8611741931980136,0.607771032792249,0.967460166148185,1.2923922207808318,2.179286876649552
213 Attica Drive,5.59,82.0,PMS5003+PMS5003+BME280,False,False,False,1,False,14.13,60375775011,6,37,577501,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,145.949615,58.3338854,87.6157296,79.41529,1224,696.0,667.0,0.605,0.053973013,0.460269865,0.485757121,576,88,126,362,0.152777778,162,0,22,10,44,86,0,22,10,11,86,0,33,0,42,63,57,0.259259259,8.764055385,15.41264913,2.039909443,0.0,0.277024739,0.125920336,0.554049478,1.08291489,0.0,0.277024739,0.125920336,0.13851237,1.08291489,0.0,0.415537109,0.0,10.80396483,0.242878561,0.817454209,0.70411673,0.79901508,0.618418521,0.444523962,0.531718641,0.585490076,0.653630106,0.233766234,0.43902439,3.555555556,0.077649082,66.25739284,2.183811033,16.30669649,47.76688531,606.4591397,29.21849777,131.48324,109.5693666,394.4497199,146.0924889,2000.0,0.0,0.0,0.0,0.0,0.0,265812,255099,0,0,0.000107128,0.388352295,0.00011687,0.496115272,0.0,0.0,0.0,0.0,8,12,20,1,10.33333333,4367.347901,590651.7829,True,True,0.39968509269448915,0.6003149073055108,0.5441281225716149,4.990089772922739,7.110696122978827,0.9583333333333334,0.21743010944524424,1.5163474894656495,0.47058823529411764,0.0,0.13580246913580246,0.06172839506172839,0.2716049382716049,0.5308641975308642,0.0,0.13580246913580246,0.06172839506172839,0.06790123456790123,0.5308641975308642,0.0,0.2037037037037037,0.0,4.208526943146331,1.1580789172887582,2.851093506954283,3.887051502806565,6.409284913199579,3.4084542458141827,4.886456146859633,4.7056430760401184,5.980023648658183,4.991061565120856,0.0,0.0,0.0,12.449410904129902,0.0,0.0,0.00010712226220558996,0.9097510962841947,0.4043619706509811,0.9323055286264377,0.0,0.0,0.0,0.0,1.2311444133449163,2.7166795278002644
2272 26th Street,3.37,91.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.13,60377023004,6,37,702300,4,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,87.7214884,0.0,87.7214884,87.7214884,1242,504.0,443.0,0.542,0.103837472,0.363431151,0.532731377,715,172,166,377,0.240559441,423,56,1,11,220,135,56,1,11,82,135,24,114,0,110,200,113,0.260047281,5.745456549,14.1584465,4.822079603,0.638384061,0.011399715,0.125396869,2.507937382,1.538961576,0.638384061,0.011399715,0.125396869,0.934776661,1.538961576,0.273593169,1.299567553,0.0,10.56753615,0.954853273,0.671910913,0.671910913,0.809698351,0.75770355,0.681504777,0.708348617,0.783865048,0.522583819,0.508108108,0.74340949,1.690307329,0.501421944,24.12221524,0.0,0.0,24.12221524,111.8959582,0.0,0.0,0.0,80.25399624,58.36654272,524.38,0.0,0.0,23.0,167.8038103,0.018518519,353034,268649,273455,153957,0.000142281,0.515783953,0.000123078,0.522467245,0.000148456,0.229079735,0.00011406,0.153651387,16,18,15,15,15.66666667,2708.316618,355003.4099,False,False,0.0,1.0,1.0,4.485502119276503,7.1252830915107115,0.878968253968254,0.6703151384468607,0.9896554357867469,0.5756843800322061,0.13238770685579196,0.002364066193853428,0.026004728132387706,0.5200945626477541,0.3191489361702128,0.13238770685579196,0.002364066193853428,0.026004728132387706,0.1938534278959811,0.3191489361702128,0.05673758865248227,0.2695035460992908,0.0,3.223752524017547,0.0,0.0,3.223752524017547,4.726466670691935,0.0,0.0,0.0,4.397580004492637,4.083730813809493,3.1780538303479458,5.128737154774392,0.018349139140923808,12.501164696156968,12.518896010388287,11.944435116926194,0.0001422708790185237,0.9359373582492944,0.4064602154630212,0.9371430890754093,0.4141520119230738,0.8629758993984269,0.4033790480443102,0.8291892221921419,1.3195079107728942,2.211565694606877
2422-2424,0.02,81.0,PMS5003+PMS5003+BME280,False,False,False,1,False,5.09,60377020023,6,37,702002,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,66.539088,0.0,66.539088,64.24177,2206,1093.0,1008.0,0.742,0.148809524,0.469246032,0.381944444,815,193,165,457,0.236809816,432,35,23,15,266,93,35,23,15,200,93,25,41,0,181,178,73,0.418981481,17.01385251,34.33902895,6.724596785,0.544816869,0.358022514,0.233492944,4.140608206,1.447656252,0.544816869,0.358022514,0.233492944,3.113239252,1.447656252,0.389154907,0.638214047,0.0,23.7384493,0.428571429,0.686983258,0.686983258,0.797567819,0.746351981,0.526053518,0.645537928,0.713626269,0.856850875,0.327520849,0.692862871,1.886574074,0.412065042,24.30219847,0.0,1.439835865,22.86236261,173.2082652,0.0,19.2368131,0.0,211.6049441,19.2368131,268.22,0.0,0.033195775,55.0,529.0123604,0.024932004,335400,256205,236388,125652,0.000135174,0.490020615,0.000117377,0.498266215,0.000128333,0.198027831,9.31e-05,0.125402574,11,17,18,18,16.66666667,2350.102883,269280.0791,False,False,0.0,1.0,0.9654741585878063,4.212706511756985,7.699389406256737,0.9222323879231473,0.35667494423873236,1.0600703574102646,0.36944696282864914,0.08101851851851852,0.05324074074074074,0.034722222222222224,0.6157407407407407,0.2152777777777778,0.08101851851851852,0.05324074074074074,0.034722222222222224,0.46296296296296297,0.2152777777777778,0.05787037037037037,0.09490740740740741,0.0,3.2308912880056626,0.0,0.8919307685998644,3.172302431465883,5.160251509905936,0.0,3.007503376488244,0.0,5.359435721046664,3.007503376488244,4.02535169073515,6.27290032778366,0.024626272828962577,12.453737087374293,12.37323403212859,11.741279418532317,0.00013516486481807879,0.9311538325013876,0.40453704757245007,0.9327089498570151,0.4081631892169779,0.8504966808369224,0.39527101423214245,0.8125136113662313,1.2709816152101407,1.8066480817218056
25th Street(2),0.17,120.0,PMS5003+PMS5003+BME280,False,False,False,1,False,6.08,60377012012,6,37,701201,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,92.4359093,0.0,92.4359093,92.4359093,738,379.0,314.0,0.455,0.0,0.261146497,0.738853503,361,89,63,209,0.246537396,127,0,11,3,110,3,0,11,3,59,3,0,51,0,24,56,47,0.188976378,4.10013817,7.98391021,1.373924928,0.0,0.119001372,0.03245492,1.190013717,0.03245492,0.0,0.119001372,0.03245492,0.638280085,0.03245492,0.0,0.551733632,0.0,5.474063098,0.404458599,0.370275055,0.318937572,0.690540011,0.534461417,0.464857199,0.449117872,0.496142305,0.965937417,0.293641618,0.520491803,2.842519685,0.15841776,22.23540072,0.0,2.906215863,19.32918485,108.4877087,0.0,0.0,20.77114851,48.4660132,55.38972937,339.3,0.0,0.0,14.0,96.93202639,0.01897019,253603,191039,141882,66806,0.000102208,0.370514902,8.75e-05,0.371531701,7.7e-05,0.118857915,4.95e-05,0.066673387,9,9,15,17,13.66666667,2458.919919,374083.6965,False,False,0.0,1.0,1.0,4.537275739226045,6.6052979209482015,0.8284960422163589,0.33965188973360394,1.34612831938431,0.489159891598916,0.0,0.08661417322834646,0.023622047244094488,0.8661417322834646,0.023622047244094488,0.0,0.08661417322834646,0.023622047244094488,0.4645669291338583,0.023622047244094488,0.0,0.4015748031496063,0.0,3.1456770087837485,0.0,1.3625690953923886,3.012057530919029,4.695812293641061,0.0,0.0,3.0805856304005834,3.901285831735327,4.032287038552387,2.70805020110221,4.5842736297477655,0.018792499641920524,12.160238109186375,11.862758053293279,11.109563144453766,0.00010220277711824517,0.9054835565277686,0.39282652512475985,0.9057317408111792,0.38783685150058206,0.8081701595871387,0.37107399499383353,0.7627728944885623,1.2457309396155174,1.9572739077056285
25TH ST. SANTA MONICA,1.09,91.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.2,60377016014,6,37,701601,4,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,58.8520541,0.0,58.8520541,58.8520541,1053,484.0,398.0,0.709,0.0,0.467336683,0.532663317,551,128,94,329,0.2323049,950,251,103,45,490,61,251,103,45,190,61,32,268,0,127,396,427,0.133684211,8.224012015,17.89232366,16.14217234,4.264931851,1.750151317,0.764629216,8.325962577,1.036497382,4.264931851,1.750151317,0.764629216,3.228434469,1.036497382,0.543736332,4.553791777,0.0,24.36618436,2.386934673,0.77964542,0.77964542,0.876920113,0.820608665,0.832198075,0.687129922,0.753971515,0.442400858,0.948577134,0.734177215,0.58,0.65704682,22.27774756,0.0,1.862893068,20.41485449,145.0362291,0.0,21.74945326,10.87472663,97.87253968,54.37363315,300.41,0.0,0.0,20.67,224.7805995,0.01962963,320061,240000,289104,173912,0.000128992,0.46761028,0.000109953,0.466750811,0.000156952,0.242189274,0.000128844,0.173566776,19,19,17,18,18.0,2727.649658,238171.0992,False,False,0.0,1.0,1.0,4.0918757522170415,6.960347729101308,0.8223140495867769,1.219925286079506,0.4574248470388754,0.5232668566001899,0.26421052631578945,0.10842105263157895,0.04736842105263158,0.5157894736842106,0.06421052631578947,0.26421052631578945,0.10842105263157895,0.04736842105263158,0.2,0.06421052631578947,0.03368421052631579,0.28210526315789475,0.0,3.1474978638867057,0.0,1.0518326757852112,3.064084816274229,4.983854735446125,0.0,3.124541112580701,2.474412329024147,4.593831542642956,4.014103544539212,3.075928815548268,5.419563729069489,0.01943945351342697,12.388398368982115,12.574545222908494,12.066310453154983,0.00012898368124732867,0.9268050788052085,0.40190250059194865,0.9266345907145275,0.41646325140670676,0.8677916970699732,0.408325422318723,0.8393568897972317,1.3423796509621049,2.2192034840549946
3523 Madison Court,2.52,88.0,PMS5003+PMS5003+BME280,False,False,False,0,False,9.07,60376514022,6,37,651402,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,124.2065447,0.0,124.2065447,119.7978,1703,606.0,584.0,0.593,0.0,0.304794521,0.695205479,789,148,187,454,0.187579214,369,49,23,27,200,70,49,23,27,92,70,78,30,0,116,141,112,0.314363144,5.058523612,14.21561999,3.08019012,0.409022536,0.19199017,0.225379765,1.66947974,0.584317909,0.409022536,0.19199017,0.225379765,0.76796068,0.584317909,0.651097099,0.250421961,0.0,8.138713733,0.631849315,0.795144819,0.795144819,0.938696431,0.878418016,0.649077114,0.703353026,0.772073258,0.681839947,0.356177606,0.637305699,2.138211382,0.320391568,26.3611195,1.734713792,5.892671411,18.7337343,154.622448,10.30541509,20.61083018,30.91624527,103.0541509,41.22166036,159.59,0.0,0.0,10.33,53.22746894,0.006065766,224587,201782,193778,126992,9.05e-05,0.32812242,9.24e-05,0.392424634,0.0001052,0.162332424,9.41e-05,0.126739914,15,20,18,20,18.5,3231.93724,502654.989,False,False,0.0,1.0,0.9645047311262979,4.829964731261423,7.440733707389261,0.9636963696369637,0.48971392078400233,1.143653014056144,0.46330005871990604,0.13279132791327913,0.06233062330623306,0.07317073170731707,0.5420054200542005,0.1897018970189702,0.13279132791327913,0.06233062330623306,0.07317073170731707,0.24932249322493225,0.1897018970189702,0.21138211382113822,0.08130081300813008,0.0,3.309123009314917,1.0060267839630237,1.9304587328122396,2.9823295722721737,5.047432868690943,2.4252818224375563,3.0731945862547554,3.4631151362767643,4.644911445364445,3.742933368032512,2.427454075039915,3.993187587073373,0.0060474432982317765,12.214948141529517,12.174473613434401,11.751887245811433,9.049590512205578e-05,0.8945478795557139,0.39497280761501885,0.9107006073096089,0.40013042370154195,0.8337589854803044,0.39569354201243495,0.8133759758902182,1.31101942303975,2.309560706730471
3rd Ave Venice,3.95,88.0,PMS5003+PMS5003+BME280,False,False,False,1,False,12.6,60372733001,6,37,273300,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,71.678768,0.0,71.678768,71.678768,1615,930.0,798.0,0.693,0.157894737,0.462406015,0.379699248,752,182,218,352,0.242021277,1885,21,763,7,582,512,21,763,7,210,512,231,141,0,275,395,1215,0.145888594,12.97455336,22.53107922,26.29788503,0.292973785,10.64471421,0.097657928,8.119559198,7.142979913,0.292973785,10.64471421,0.097657928,2.929737855,7.142979913,3.22271164,1.967109703,0.0,39.27243839,2.362155388,0.716918469,0.716918469,0.764004623,0.714944046,0.792138636,0.677994894,0.753451503,0.451573695,0.922857143,0.570345089,0.398938992,0.548229651,40.3381324,0.0,0.0,40.3381324,372.1224673,0.0,0.0,0.0,276.7904716,187.5032227,142.16,0.0,0.0,27.33,244.0220513,0.016922601,286193,224950,187197,105788,0.000115342,0.41812901,0.000103058,0.437481646,0.000101627,0.156819364,7.84e-05,0.105578005,18,16,20,20,19.0,2157.338419,290079.5802,False,False,0.0,1.0,1.0,4.286049292366139,7.38770923908104,0.8580645161290322,1.2125822528356738,0.33571408644083806,0.46563467492260063,0.011140583554376658,0.40477453580901857,0.003713527851458886,0.30875331564986735,0.2716180371352785,0.011140583554376658,0.40477453580901857,0.003713527851458886,0.11140583554376658,0.2716180371352785,0.12254641909814323,0.07480106100795755,0.0,3.721785376648708,0.0,0.0,3.721785376648708,5.921906696318134,0.0,0.0,0.0,5.626867130235962,5.239115103293646,3.3439213138424253,5.5013482118006145,0.016781008958868256,12.323637879691756,12.139922159207874,11.569201823246853,0.0001153353486229685,0.9164969626609434,0.3993081469094082,0.9206530234770686,0.3987501969322135,0.830883182697631,0.3885363055114286,0.7986515615277849,1.335141362540313,2.6100697927420065
4213 Crooked Palm Road,0.0,121.0,PMS5003+PMS5003+BME280,False,False,False,1,False,5.04,61110012061,6,111,1206,1,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,26967.68821,2035.124249,24932.56396,24489.69444,741,630.0,324.0,0.576,0.0,0.342592593,0.657407407,750,201,281,268,0.268,415,0,123,203,35,54,0,123,203,34,54,0,1,0,64,163,188,0.154216867,0.025725107,0.030257625,0.016945904,0.0,0.005022521,0.008289201,0.001429173,0.002205009,0.0,0.005022521,0.008289201,0.001388339,0.002205009,0.0,4.08e-05,0.0,0.04267101,1.280864198,0.854168937,0.735741075,0.742539714,0.574707941,0.839123721,0.721754903,0.713174152,0.862624163,0.71799308,0.712446352,1.807228916,0.446092515,3.411996853,1.042523784,0.250530252,2.118942816,1.626480135,0.79574648,0.693069515,0.0,1.591492959,0.102676965,2000.0,0.0,1.44e-05,4.67,0.119875357,0.006302294,17752,17145,0,0,0.001387643,0.326419535,0.001188127,0.291254714,0.0,0.0,0.0,0.0,19,11,2,1,6.0,56235.69194,109136731.1,True,False,0.07546528397808111,0.9245347159848375,0.9081124881486458,10.202431776092878,6.60934924316738,0.5142857142857142,0.8245544053615558,1.0321978458892742,1.0121457489878543,0.0,0.2963855421686747,0.4891566265060241,0.08433734939759036,0.13012048192771083,0.0,0.2963855421686747,0.4891566265060241,0.0819277108433735,0.13012048192771083,0.0,0.0024096385542168677,0.0,1.4843273881090433,0.7141861922374672,0.22356766296614755,1.1374941033761585,0.9656445980861138,0.5854208017870856,0.5265431625561298,0.0,0.9522341416846433,0.09774082792977087,1.7351891177396608,0.11321739072113336,0.006282517592830955,9.749520189238702,0.0,0.0,0.0013866811131864562,0.8940825405972226,0.5099014964471215,0.8839491780573149,0.0,0.0,0.0,0.0,1.3423796509621049,1.7984040119467235
Solimar Beach,10.86,87.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.36,61110012061,6,111,1206,1,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,26967.68821,2035.124249,24932.56396,24489.69444,741,630.0,324.0,0.576,0.0,0.342592593,0.657407407,750,201,281,268,0.268,415,0,123,203,35,54,0,123,203,34,54,0,1,0,64,163,188,0.154216867,0.025725107,0.030257625,0.016945904,0.0,0.005022521,0.008289201,0.001429173,0.002205009,0.0,0.005022521,0.008289201,0.001388339,0.002205009,0.0,4.08e-05,0.0,0.04267101,1.280864198,0.854168937,0.735741075,0.742539714,0.574707941,0.839123721,0.721754903,0.713174152,0.862624163,0.71799308,0.712446352,1.807228916,0.446092515,3.411996853,1.042523784,0.250530252,2.118942816,1.626480135,0.79574648,0.693069515,0.0,1.591492959,0.102676965,2000.0,0.0,1.44e-05,4.67,0.119875357,0.006302294,17752,17145,0,0,0.001387643,0.326419535,0.001188127,0.291254714,0.0,0.0,0.0,0.0,19,11,2,1,6.0,56235.69194,109136731.1,True,False,0.07546528397808111,0.9245347159848375,0.9081124881486458,10.202431776092878,6.60934924316738,0.5142857142857142,0.8245544053615558,1.0321978458892742,1.0121457489878543,0.0,0.2963855421686747,0.4891566265060241,0.08433734939759036,0.13012048192771083,0.0,0.2963855421686747,0.4891566265060241,0.0819277108433735,0.13012048192771083,0.0,0.0024096385542168677,0.0,1.4843273881090433,0.7141861922374672,0.22356766296614755,1.1374941033761585,0.9656445980861138,0.5854208017870856,0.5265431625561298,0.0,0.9522341416846433,0.09774082792977087,1.7351891177396608,0.11321739072113336,0.006282517592830955,9.749520189238702,0.0,0.0,0.0013866811131864562,0.8940825405972226,0.5099014964471215,0.8839491780573149,0.0,0.0,0.0,0.0,1.3423796509621049,2.2364452904895007
