id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
68606.0,68605.0,37.973756,-122.567961,Robson Harrington B,,24.88,,,,,,,,,,,,,,,,,2022-02-12 21:40:10,,,,False,False,False,1.0,,,,,,,False,22.03,19.4,18.21,12.1,9.24,11.41
85348.0,85347.0,42.58207,-89.04397,ROC5150 B,,1.8,,,,,,,,,,,,,,,,,2022-02-12 21:41:25,,,,False,False,False,0.0,,,,,,,False,1.64,1.67,1.66,2.38,6.33,11.62
43002.0,43001.0,43.911784,-92.491316,Rochester International Airport B,,1.84,,,,,,,,,,,,,,,,,2022-02-12 21:40:52,,,,False,True,False,0.0,,,,,,,False,2.34,2.52,2.66,2.09,3.98,8.67
107227.0,107226.0,40.203777,-79.936058,ROCIS PAI 223 B,,,77.0,25.0,21.0,990.52,,,,,,,,,,,,,2022-02-12 21:39:46,,,,False,False,False,1.0,,,,,,,False,,,,,,
83784.0,83783.0,40.486617,-80.042632,ROCIS PAI 224 B,,,75.0,23.88888888888889,26.0,989.04,,,,,,,,,,,,,2022-02-12 21:40:56,,,,False,False,False,0.0,,,,,,,False,,,,,,
83790.0,83789.0,40.486859,-80.042582,ROCIS PAI 227 B,,,72.0,22.22222222222222,26.0,988.61,,,,,,,,,,,,,2022-02-12 21:40:27,,,,False,False,False,0.0,,,,,,,False,,,,,,
83794.0,83793.0,40.509523,-80.075883,ROCIS-DMB-I B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:08,,,,False,False,False,1.0,,,,,,,False,,,,,,
107229.0,107228.0,40.509779,-80.07594,ROCIS-DMB-O B,,9.98,40.0,4.444444444444445,46.0,986.75,,,,,,,,,,,,,2022-02-12 21:40:10,,,,False,False,False,1.0,,,,,,,False,9.31,8.89,8.78,7.98,10.92,18.04
14010.0,14009.0,40.313078,-79.729204,ROCIS_d5a6_I B,,0.69,,,,,,,,,,,,,,,,,2022-02-12 21:40:16,,,,False,True,False,1.0,,,,,,,False,0.85,1.28,2.07,2.34,2.52,3.4
13972.0,13971.0,40.311607,-79.732271,ROCIS_d5a6_O B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:43,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0
9893.0,9892.0,40.430106,-79.916647,ROCIS_e6v1_O B,,0.0,,,,,,,,,,,,,,,,,2022-01-20 18:43:18,,,,False,True,False,33298.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0
107211.0,107210.0,40.509523,-80.100154,ROCIS_g7n5_O B,,8.47,43.0,6.111111111111112,49.0,992.27,,,,,,,,,,,,,2022-02-12 21:40:22,,,,False,False,False,1.0,,,,,,,False,7.53,6.92,6.69,7.01,11.0,18.43
25390.0,25389.0,40.445999,-79.908612,ROCIS_h4u2_O B,,6.61,,,,,,,,,,,,,,,,,2022-02-12 21:39:48,,,,False,False,False,1.0,,,,,,,False,5.76,5.47,5.7,5.98,8.76,14.34
9043.0,9042.0,40.304236,-80.047506,ROCIS_h5w7_I B,,0.33,,,,,,,,,,,,,,,,,2022-02-12 21:39:56,,,,False,False,False,1.0,,,,,,,False,0.15,0.19,0.26,0.32,0.44,0.62
9037.0,9036.0,40.304278,-80.047599,ROCIS_h5w7_O B,,7.21,,,,,,,,,,,,,,,,,2022-01-22 01:19:48,,,,False,False,False,31461.0,,,,,,,False,6.67,5.92,4.77,2.28,4.21,6.0
26260.0,26259.0,40.502376,-80.085,ROCIS_h8m5_O B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,True,False,0.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0
107215.0,107214.0,40.486975,-80.042481,ROCIS_LW PA037 B,,6.47,41.0,5.0,46.0,988.85,,,,,,,,,,,,,2022-02-12 21:40:01,,,,False,False,False,1.0,,,,,,,False,6.81,6.48,6.52,6.76,11.21,18.27
107223.0,107222.0,40.515202,-80.142917,ROCIS_MHNV_I B,,,81.0,27.222222222222225,24.0,995.8,,,,,,,,,,,,,2022-02-12 21:39:51,,,,False,False,False,1.0,,,,,,,False,,,,,,
106605.0,106604.0,40.515247,-80.14295,ROCIS_MHNV_O B,,9.05,40.0,4.444444444444445,49.0,996.61,,,,,,,,,,,,,2022-02-12 21:40:55,,,,False,False,False,0.0,,,,,,,False,8.27,7.63,7.44,7.28,11.44,18.38
26916.0,26915.0,40.776313,-80.261615,ROCIS_n1g1_R B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,,,,,,
107165.0,107164.0,40.290127,-79.883551,ROCIS_Pa101R_O B,,7.59,40.0,4.444444444444445,49.0,986.29,,,,,,,,,,,,,2022-02-12 21:40:11,,,,False,False,False,1.0,,,,,,,False,7.03,7.27,7.54,6.82,9.87,17.99
9061.0,9060.0,40.657179,-79.946028,ROCIS_q3m3_I B,,1.03,,,,,,,,,,,,,,,,,2022-02-12 21:39:56,,,,False,False,False,1.0,,,,,,,False,0.45,0.18,0.1,0.06,0.46,1.08
9889.0,9888.0,40.454628,-80.01064,ROCIS_q4y9_I B,,1.41,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,False,False,0.0,,,,,,,False,1.4,1.3,1.39,1.56,2.67,4.99
13978.0,13977.0,40.485675,-80.048314,ROCIS_q7n7_R B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:40,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.03
25384.0,25383.0,40.441929,-79.929484,ROCIS_w5b1_O B,,11.77,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,False,False,1.0,,,,,,,False,7.5,5.85,5.5,5.0,7.18,12.7
14002.0,14001.0,40.434606,-79.910864,ROCIS_y5l9_I_Basement B,,78.52,,,,,,,,,,,,,,,,,2022-02-12 21:41:22,,,,False,False,False,0.0,,,,,,,False,102.51,94.57,66.59,19.11,13.18,7.97
54520.0,54519.0,34.28893,-117.213532,Rock Camp B,,0.04,,,,,,,,,,,,,,,,,2022-02-12 21:40:46,,,,False,False,False,0.0,,,,,,,False,0.07,0.07,0.07,0.22,0.24,1.4
99542.0,99541.0,4.363706,18.59245,Rock Club de Bangui B,,220.91,,,,,,,,,,,,,,,,,2022-02-12 21:41:25,,,,False,False,False,0.0,,,,,,,False,223.01,202.9,179.85,194.34,207.25,132.88
19990.0,19989.0,40.609708,-122.490381,Rock Creek B,,0.4,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,True,False,1.0,,,,,,,False,0.52,0.5,0.54,0.65,1.65,9.24
82104.0,82103.0,45.792625,-122.445472,Rock Creek Canyon Rd B,,0.6,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,False,False,1.0,,,,,,,False,0.7,1.36,2.09,3.61,10.53,13.58
37692.0,37691.0,26.142951,-81.775174,Rock Creek Naples B,,1.86,,,,,,,,,,,,,,,,,2022-02-12 21:39:27,,,,False,False,False,1.0,,,,,,,False,2.28,2.42,2.87,9.27,10.24,7.89
84030.0,84029.0,40.969125,-124.030945,Rock Pit Rd B,,4.22,,,,,,,,,,,,,,,,,2022-02-12 21:41:06,,,,False,False,False,0.0,,,,,,,False,4.18,4.29,5.11,11.72,11.66,13.58
68450.0,68449.0,37.605419,-122.492378,Rockaway Beach B,,12.28,,,,,,,,,,,,,,,,,2022-02-12 21:40:29,,,,False,False,False,0.0,,,,,,,False,14.16,15.85,15.7,12.31,9.59,11.27
79466.0,79465.0,45.623605,-123.944087,"Rockaway Beach, Oregon B",,0.61,,,,,,,,,,,,,,,,,2022-02-12 21:39:30,,,,False,False,False,1.0,,,,,,,False,1.65,2.23,2.21,1.47,1.55,0.95
124288.0,124287.0,32.843411,-96.742043,"Rockaway Dr, Dallas B",,0.79,,,,,,,,,,,,,,,,,2022-02-12 21:40:18,,,,False,False,False,1.0,,,,,,,False,0.08,0.03,0.02,1.3,4.94,3.19
112795.0,112794.0,47.487177,-116.876926,Rockford Point B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:43,,,,False,False,False,0.0,,,,,,,False,0.03,0.01,0.02,0.79,1.06,1.57
124210.0,124209.0,39.5748,-77.7369,Rockland Woods B,,0.0,,,,,,,,,,,,,,,,,2022-02-11 17:34:19,,,,False,False,False,1687.0,,,,,,,False,0.0,4.76,17.68,23.01,11.61,2.12
63672.0,63671.0,38.801213,-121.292563,Rocklin B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:03,,,,False,False,False,0.0,,,,,,,False,,,,,,
111092.0,111091.0,38.808143,-121.290483,Rocklin FC Youth Soccer Club B,,3.75,,,,,,,,,,,,,,,,,2022-02-12 21:40:28,,,,False,False,False,0.0,,,,,,,False,3.64,4.39,6.61,18.16,23.14,24.1
7489.0,7488.0,28.012621,-97.096141,Rockport Texas B,,7.88,,,,,,,,,,,,,,,,,2022-02-12 21:40:01,,,,False,False,False,1.0,,,,,,,False,7.28,7.94,8.61,6.52,5.92,7.35
118536.0,118535.0,37.833198,-122.251034,Rockridge Manor B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,False,False,1.0,,,,,,,False,,,,,,
66374.0,66373.0,37.83985,-122.257986,Rockridge-Temescal B,,33.67,,,,,,,,,,,,,,,,,2022-02-12 21:40:09,,,,False,False,False,1.0,,,,,,,False,35.74,37.56,36.9,25.51,17.35,17.31
112149.0,112148.0,47.631338,-117.381262,Rockwood B,,8.36,,,,,,,,,,,,,,,,,2022-02-12 21:41:23,,,,False,False,False,0.0,,,,,,,False,10.91,11.38,10.72,8.47,5.74,5.99
36272.0,36271.0,47.633208,-117.366704,Rockwood B,,15.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:36,,,,False,False,False,0.0,,,,,,,False,15.3,14.91,14.37,14.57,12.12,10.55
110165.0,110164.0,47.63346,-117.370232,Rockwood Community Center B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:09,,,,False,False,False,0.0,,,,,,,False,,,,,,
24868.0,24867.0,47.632858,-117.367468,Rockwood Retirement B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,False,False,0.0,,,,,,,False,,,,,,
82818.0,82817.0,42.947802,-72.642466,Rocky B,,3.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:29,,,,False,False,False,0.0,,,,,,,False,2.68,2.36,2.59,9.3,12.92,14.76
123662.0,123661.0,39.708262,-121.73312,Rocky Bluff B,,6.34,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,5.86,5.03,4.29,5.44,5.32,6.33
14106.0,14105.0,38.91,-107.927,Rocky Hts B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:56,,,,False,False,False,0.0,,,,,,,False,0.04,0.05,0.07,0.5,1.26,3.0
12462.0,12461.0,38.958453,-106.988055,Rocky Mtn Biological Lab B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.01,0.04,0.15
20094.0,20093.0,64.919335,-147.72893,Rocky Top B,,3.45,,,,,,,,,,,,,,,,,2022-02-12 21:40:43,,,,False,False,False,0.0,,,,,,,False,6.87,5.81,4.36,1.66,1.16,1.25
118182.0,118181.0,37.818669,-122.188914,Rocky's Treehouse (inside) B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:54,,,,False,False,False,1.0,,,,,,,False,,,,,,
19394.0,19393.0,38.032128,-122.262134,Rodeo Vista B,,29.19,,,,,,,,,,,,,,,,,2022-02-12 21:39:54,,,,False,True,False,1.0,,,,,,,False,31.33,31.08,31.6,27.57,18.95,19.45
20690.0,20689.0,38.033592,-122.262085,Rodeo Vista(1) B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,False,False,1.0,,,,,,,False,,,,,,
126480.0,126479.0,38.035461,-122.271151,"Rodeo, CA B",,29.32,,,,,,,,,,,,,,,,,2022-02-12 21:40:11,,,,False,False,False,1.0,,,,,,,False,29.73,29.9,31.06,26.81,17.45,15.51
100746.0,100745.0,37.383018,-122.062539,Rodger Lynn B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,0.0,0.0,0.0,0.59,0.65,0.44
39620.0,39619.0,43.637846,-70.232044,Rodney Air B,,0.83,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,True,False,1.0,,,,,,,False,1.05,1.28,2.15,4.4,5.94,8.07
61458.0,61457.0,26.407434,-99.01005,Rodriguez Dental B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:55,,,,False,False,False,0.0,,,,,,,False,,,,,,
54108.0,54107.0,26.413763,-99.013603,Rodriguez Dental B,,2.03,,,,,,,,,,,,,,,,,2022-02-12 21:40:20,,,,False,False,False,1.0,,,,,,,False,3.11,4.58,6.02,11.73,11.57,12.04
128408.0,128407.0,53.512102,-2.379615,Roe Green B,,5.93,50.0,10.0,81.0,1001.91,,,,,,,,,,,,,2022-02-12 21:41:25,,,,False,False,False,0.0,,,,,,,False,5.94,4.21,2.93,1.36,1.53,5.73
62010.0,62009.0,26.414706,-98.999025,Roel & Celia R. Saenz Elementary B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:37,,,,False,False,False,1.0,,,,,,,False,,,,,,
30896.0,30895.0,41.259239,-74.426183,Roger Warwick B,,7.3,52.0,11.11111111111111,38.0,995.24,,,,,,,,,,,,,2022-02-11 15:16:59,,,,False,False,False,1824.0,,,,,,,False,6.93,6.5,6.18,8.36,10.55,6.13
44154.0,44153.0,41.492931,-81.326041,Rogers Farm B,,4.5,,,,,,,,,,,,,,,,,2022-02-12 21:40:32,,,,False,False,False,0.0,,,,,,,False,9.1,16.04,15.75,11.22,13.94,17.24
121122.0,121121.0,37.218722,-121.97814,Rogers St B,,5.59,,,,,,,,,,,,,,,,,2022-02-12 21:40:12,,,,False,False,False,1.0,,,,,,,False,5.42,4.87,3.88,1.94,2.11,4.35
58028.0,58027.0,37.750133,-89.057213,RogersAir B,,2202.85,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,True,False,1.0,,,,,,,False,1113.69,727.65,490.65,157.94,77.74,37.63
120360.0,120359.0,38.737743,-120.57103,RogersHome B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:41,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.08,1.57,3.42,8.53
133456.0,133455.0,39.951544,-105.165917,Roger’s Farm B,,1.89,,,,,,,,,,,,,,,,,2022-02-12 21:40:14,,,,False,False,False,1.0,,,,,,,False,1.23,0.66,0.53,0.18,0.14,1.63
79500.0,79499.0,38.571576,-121.387806,Rogo B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:09,,,,False,False,False,0.0,,,,,,,False,,,,,,
11911.0,11910.0,34.751295,-92.424492,Rogue Two B,,1.64,,,,,,,,,,,,,,,,,2022-02-12 21:40:26,,,,False,True,False,0.0,,,,,,,False,4.12,4.86,6.22,10.54,17.62,14.91
74722.0,74721.0,38.348859,-122.703647,Rohnert Park / Cotati Library B,,0.4,,,,,,,,,,,,,,,,,2022-02-12 21:40:32,,,,False,False,False,0.0,,,,,,,False,0.14,0.1,0.1,0.16,0.19,0.22
53412.0,53411.0,38.352554,-122.693458,Rohnert Park B,,14.11,,,,,,,,,,,,,,,,,2022-02-09 17:18:34,,,,False,False,False,4582.0,,,,,,,False,16.54,17.71,17.83,13.6,13.12,14.12
117132.0,117131.0,43.798361,-111.048545,rolahug B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:45,,,,False,False,False,1.0,,,,,,,False,,,,,,
67414.0,67413.0,37.482496,-122.267168,Roland B,,24.71,,,,,,,,,,,,,,,,,2022-02-12 21:39:34,,,,False,False,False,1.0,,,,,,,False,28.25,29.77,29.13,18.94,12.61,15.33
49010.0,49009.0,35.899546,14.500752,RolandMarina B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:18,,,,False,False,False,1.0,,,,,,,False,,,,,,
62378.0,62377.0,37.701154,-122.10203,Rolando - Outside B,,20.3,,,,,,,,,,,,,,,,,2022-02-12 21:40:38,,,,False,False,False,0.0,,,,,,,False,20.2,22.37,23.16,15.6,11.56,16.53
83230.0,83229.0,36.907036,-119.795378,Rolling Hills B,,21.5,,,,,,,,,,,,,,,,,2022-02-12 21:40:59,,,,False,False,False,0.0,,,,,,,False,22.82,27.42,28.31,24.24,23.88,30.73
90180.0,90179.0,41.135799,-104.895219,Rolling Hills B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,True,False,1.0,,,,,,,False,0.3,0.23,0.18,0.33,0.41,1.0
69174.0,69173.0,38.124993,-122.604174,Rolling Hills Club Tennis Swim and Fitness B,,30.12,,,,,,,,,,,,,,,,,2022-02-12 21:41:06,,,,False,False,False,0.0,,,,,,,False,31.83,33.87,34.31,20.67,12.52,12.93
65044.0,65043.0,37.707377,-121.950049,Rolling Hills Orchard B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:27,,,,False,False,False,0.0,,,,,,,False,,,,,,
93892.0,93891.0,33.781175,-118.314694,Rolling Ranchos B,,0.86,,,,,,,,,,,,,,,,,2022-02-12 21:40:23,,,,False,False,False,1.0,,,,,,,False,2.0,2.88,3.21,4.01,3.16,5.08
26488.0,26487.0,34.015594,-117.74822,Rolling Ridge - Le Parc B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:15,,,,False,False,False,1.0,,,,,,,False,0.0,0.01,0.03,0.12,0.16,1.83
39538.0,39537.0,39.138104,-77.183013,Rolling road B,,9.97,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,4.08,3.51,3.72,8.7,9.94,14.74
32474.0,32473.0,48.493129,-120.231292,Rolling Rock B,,2.07,,,,,,,,,,,,,,,,,2022-02-12 21:40:27,,,,False,False,False,0.0,,,,,,,False,2.56,2.19,1.86,1.57,4.55,7.06
70570.0,70569.0,37.62681,-122.446539,Rollingwood / Palmhaus B,,31.36,,,,,,,,,,,,,,,,,2022-02-12 21:39:56,,,,False,False,False,1.0,,,,,,,False,32.06,32.23,31.41,20.69,12.94,14.53
57486.0,57485.0,38.663855,-121.212243,Rollingwood B,,6.19,,,,,,,,,,,,,,,,,2022-02-12 21:40:33,,,,False,False,False,0.0,,,,,,,False,5.66,5.35,5.41,12.95,18.61,23.89
85580.0,85579.0,37.985988,-122.482838,Rollingwood Dr. B,,16.11,,,,,,,,,,,,,,,,,2022-02-12 21:39:59,,,,False,True,False,1.0,,,,,,,False,16.59,35.96,129.52,186.95,114.1,106.14
62022.0,62021.0,26.405603,-99.018465,Roma City Hall B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:22,,,,False,False,False,1.0,,,,,,,False,,,,,,
62004.0,62003.0,26.407897,-99.00953,Roma Family Health Clinic B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,,,,,,
61968.0,61967.0,26.44008,-99.027042,Roma Middle School B,,,,,,,,,,,,,,,,,,,2022-02-12 21:36:21,,,,False,False,False,5.0,,,,,,,False,,,,,,
62012.0,62011.0,26.403794,-99.015221,Roma Transit Station B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:29,,,,False,False,False,1.0,,,,,,,False,,,,,,
11413.0,11412.0,5.605732,-0.202438,Roman Ridge [GHAir Project] B,,48.91,,,,,,,,,,,,,,,,,2022-02-12 21:41:00,,,,False,False,False,0.0,,,,,,,False,38.78,37.56,37.35,38.26,40.0,51.01
112343.0,112342.0,38.61229,-121.409435,Romany B,,6.85,,,,,,,,,,,,,,,,,2022-02-01 19:26:32,,,,False,False,False,15974.0,,,,,,,False,0.69,0.33,0.53,8.73,23.74,28.62
94352.0,94351.0,41.927969,12.462443,Rome - Flaminio B,,20.39,,,,,,,,,,,,,,,,,2022-02-12 21:40:49,,,,False,False,False,0.0,,,,,,,False,21.01,20.93,22.47,32.29,32.07,32.06
5785.0,5784.0,41.9089,12.4509,Rome - Vatican City B,,3.5,,,,,,,,,,,,,,,,,2022-02-12 21:40:36,,,,False,False,False,0.0,,,,,,,False,3.71,3.95,4.76,8.26,8.28,8.95
5893.0,5892.0,41.851758,12.565274,Rome Cinecittà B,,8.95,,,,,,,,,,,,,,,,,2022-02-12 21:40:19,,,,False,False,False,1.0,,,,,,,False,5.24,5.23,5.46,7.71,7.68,7.43
110035.0,110034.0,38.569725,-121.319012,Romford & Chiswell B,,17.05,,,,,,,,,,,,,,,,,2022-02-12 21:40:05,,,,False,False,False,1.0,,,,,,,False,18.41,21.54,24.77,32.51,33.87,33.97
37176.0,37175.0,18.394089,-64.67468,"Romney Park, Tortola, BVI B",,1.12,,,,,,,,,,,,,,,,,2022-02-12 21:40:03,,,,False,False,False,1.0,,,,,,,False,1.05,0.97,0.81,0.6,0.96,1.7
37636.0,37635.0,40.248245,-86.909015,"Romney, IN B",,3.02,,,,,,,,,,,,,,,,,2022-02-12 21:40:39,,,,False,False,False,0.0,,,,,,,False,3.13,3.29,3.45,4.9,8.1,12.95
34850.0,34849.0,40.2783,-105.5457,ROMO AQ Shelter B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:40,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.05,0.1,0.17
116130.0,116129.0,38.931877,-119.652714,Ron Lane B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:23,,,,False,False,False,1.0,,,,,,,False,0.01,0.1,0.35,0.9,0.85,1.53
67380.0,67379.0,36.973374,-121.908257,Roof B,,13.32,,,,,,,,,,,,,,,,,2022-02-12 21:41:03,,,,False,False,False,0.0,,,,,,,False,13.43,14.0,14.57,11.33,10.22,12.16
97828.0,97827.0,47.626867,-122.354284,Roof Deck B,,1.76,,,,,,,,,,,,,,,,,2022-02-12 21:40:27,,,,False,False,False,0.0,,,,,,,False,1.56,1.34,1.74,4.2,7.28,9.92
100152.0,100151.0,46.003923,-112.526319,Room 104 B,,4.5,,,,,,,,,,,,,,,,,2022-02-12 21:41:15,,,,False,False,False,0.0,,,,,,,False,4.95,5.06,4.78,2.87,1.88,5.27
100074.0,100073.0,45.968435,-112.496539,Room 114 B,,4.97,,,,,,,,,,,,,,,,,2022-02-12 21:40:14,,,,False,False,False,1.0,,,,,,,False,6.43,13.35,14.61,7.29,4.39,3.17
43540.0,43539.0,37.747862,-122.480614,room 21B B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:32,,,,False,False,False,1.0,,,,,,,False,,,,,,
43506.0,43505.0,37.746844,-122.481,room 21c B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:50,,,,False,False,False,0.0,,,,,,,False,,,,,,
43516.0,43515.0,37.747168,-122.48065,ROOM 306 B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:02,,,,False,False,False,0.0,,,,,,,False,,,,,,
119842.0,119841.0,38.706999,-121.186134,Room B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:12,,,,False,False,False,0.0,,,,,,,False,,,,,,
133681.0,133680.0,37.785268,-122.460784,Room B,,21.57,,,,,,,,,,,,,,,,,2022-02-12 21:39:41,,,,False,False,False,1.0,,,,,,,False,20.15,18.15,14.21,9.0,10.16,6.08
23354.0,23353.0,38.449005,-122.743261,Room B-1 at HLES B,,17.1,,,,,,,,,,,,,,,,,2022-02-12 21:40:01,,,,False,True,True,1.0,,,,,,,False,18.45,18.06,17.84,19.51,18.52,21.28
42798.0,42797.0,33.9818,-117.3446,Room345 B,,0.54,,,,,,,,,,,,,,,,,2022-02-12 21:41:18,,,,False,False,False,0.0,,,,,,,False,0.14,0.12,0.17,0.27,0.33,2.65
130314.0,130313.0,39.974682,-105.13163,"Roosevelt Street, Louisville, CO B",,0.2,50.0,10.0,32.0,839.8,,,,,,,,,,,,,2022-02-12 21:40:26,,,,False,False,False,0.0,,,,,,,False,0.04,0.08,0.14,0.11,0.72,2.1
54178.0,54177.0,37.762783,-122.444346,Roosevelt Way B,,28.69,,,,,,,,,,,,,,,,,2022-02-12 21:39:36,,,,False,False,False,1.0,,,,,,,False,28.89,30.51,30.69,21.46,14.3,15.65
88500.0,88499.0,44.868241,-122.939853,Ropeswing Ranch B,,,,,,,,,,,,,,,,,,,2022-02-10 05:48:58,,,,False,False,False,3832.0,,,,,,,False,,,,,,
8629.0,8628.0,34.866337,-118.194475,Rosamond csd B,,0.07,,,,,,,,,,,,,,,,,2022-02-12 21:41:23,,,,False,False,False,0.0,,,,,,,False,0.08,0.09,0.17,0.46,0.69,2.56
34512.0,34511.0,25.640433,-100.392268,Rosario B,,4.78,,,,,,,,,,,,,,,,,2022-02-12 21:40:36,,,,False,False,False,0.0,,,,,,,False,4.8,7.26,11.71,22.05,23.24,19.83
84398.0,84397.0,38.882994,-123.055901,Rosati Vineyards B,,2.21,,,,,,,,,,,,,,,,,2022-02-12 21:39:27,,,,False,False,False,1.0,,,,,,,False,2.37,3.11,3.69,3.62,2.92,3.24
72198.0,72197.0,37.371072,-122.088271,Rose Ave B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:39,,,,False,False,False,0.0,,,,,,,False,,,,,,
39816.0,39815.0,37.906496,-122.564214,Rose Avenue B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:16,,,,False,False,False,0.0,,,,,,,False,,,,,,
100112.0,100111.0,34.151574,-118.164358,Rose Bowl Aquatics Center B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:49,,,,False,False,False,0.0,,,,,,,False,0.16,0.26,0.44,2.25,2.96,7.53
80808.0,80807.0,34.162038,-118.169776,Rose Bowl Command Post B,,0.28,,,,,,,,,,,,,,,,,2022-02-12 21:39:29,,,,False,False,False,1.0,,,,,,,False,0.32,0.41,0.56,1.74,2.22,7.5
26950.0,26949.0,31.932499,-81.143184,Rose Dhu B,,17.57,,,,,,,,,,,,,,,,,2022-02-12 21:40:19,,,,False,False,False,1.0,,,,,,,False,17.9,19.44,21.52,22.98,18.3,12.79
124864.0,124863.0,38.084186,-122.162053,Rose Dr & Morning Glory B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:28,,,,False,False,False,1.0,,,,,,,False,,,,,,
80574.0,80572.0,37.237784,-121.893142,Rose Garden-Almaden Winery B,,12.46,,,,,,,,,,,,,,,,,2022-02-12 21:39:46,,,,False,False,False,1.0,,,,,,,False,12.4,12.2,11.48,8.91,7.97,10.77
134553.0,134552.0,40.786678,-111.932873,Rose Park-Christensen Acres B,,4.8,,,,,,,,,,,,,,,,,2022-02-12 21:41:21,,,,False,False,False,0.0,,,,,,,False,5.63,5.13,5.21,6.85,10.32,12.81
90286.0,90285.0,40.78727,-111.931889,Rose Park-Rondongo-Outside B,,20.21,,,,,,,,,,,,,,,,,2022-02-12 21:39:52,,,,False,False,False,1.0,,,,,,,False,19.82,18.84,19.05,22.73,25.54,30.46
7131.0,7130.0,40.626325,-112.293519,Rose Springs Elementary B,,21.62,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,False,False,0.0,,,,,,,False,21.15,18.06,16.49,17.55,17.3,22.67
82778.0,82777.0,45.423687,-122.64692,Rose Villa B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:27,,,,False,False,False,1.0,,,,,,,False,,,,,,
